title,price,image_small
"Skystasis muilas NIDA su gintaro ekstraktu, 500 ml",1.29,https://cdn.barbora.lt/products/67174b77-996e-4bf0-835e-3fd6784265c6_s.png
"Skystasis muilas GREEN FEEL'S, 400 ml",1.65,https://cdn.barbora.lt/products/9349fab6-a45e-486e-8986-e7a43f29324c_s.png
"Intymios higienos prausiklis NIDA su gintaro ekstraktu, 500 ml",2.99,https://cdn.barbora.lt/products/79edb33d-e65e-4f96-a736-3636ebdba87f_s.png
"Barbekiu padažas SANTA MARIA (dūmų kvapo), 365 g",4.79,https://cdn.barbora.lt/products/6cc3b3ec-0239-4f99-81be-63ac87ea1e00_s.png
"Šunų užkandis AKINU su jautiena, 75 g",2.09,https://cdn.barbora.lt/products/40553b96-67b8-438a-bba1-67af521c51c5_s.png
"Kečupas KLASIKINIS KKF, 550 g",2.65,https://cdn.barbora.lt/products/6a85d6a8-5243-4866-9ba1-17bec35b62e7_s.png
"Konservuotas šunų ėdalas su paukštiena HAPPY TAILS, 1250 g",1.29,https://cdn.barbora.lt/products/32b50f43-8f04-4560-b35d-59998facfc18_s.png
"Bulvių traškučiai ALFREDO'S su druska, 130 g",1.99,https://cdn.barbora.lt/products/324245f3-e7d4-4a37-ad90-e241c5325209_s.png
"Kukurūzų užkandis CHEETOS, sūrio ir kečupo skonio, 165 g",2.59,https://cdn.barbora.lt/products/a1f34cfa-08bc-4f72-bfe8-957206a9375e_s.png
"Vištienos juostelės, paniruotos, keptos, 350 g",3.19,https://cdn.barbora.lt/products/161fab3f-2129-454e-a928-d71a0ac164c1_s.png
"Saldus aitriųjų paprikų majonezinis padažas SANTA MARIA, 250 ml",4.19,https://cdn.barbora.lt/products/8d7c72b4-8622-4df4-9dd7-ab76bba96222_s.png
"Dantų pasta SENSODYNE FLUORIDE, 75 ml",5.79,https://cdn.barbora.lt/products/ba26992a-e6c8-4ae5-b05e-3d6c463df3d6_s.png
"Aviečių uogienė SKANOVĖ, 900 g",5.19,https://cdn.barbora.lt/products/a1dda9b4-1afd-4589-b2eb-27ad1ee9e5ba_s.png
"Dantų šepetėlis JORDAN CLEAN BETWEEN ULTRA SOFT, 1 vnt.",2.69,https://cdn.barbora.lt/products/315411d3-9147-4dda-8530-d05e447f7d08_s.png
NIVEA BLACK&WHITE CLEAR rutulinis antiperspirantas moterims ,2.85,https://cdn.barbora.lt/products/cc59f7d5-71d2-454b-ad39-e4ae2ab3c460_s.png
"Konserv. visavertis kačių ėdalas SHEBA CUISINE su lašišomis, 85 g",0.89,https://cdn.barbora.lt/products/f9142e7a-20ec-42c0-b699-2554f11419c7_s.png
"Švelnus SUSLAVIČIAUS pomidorų padažas su 5 rūšių žolelėmis, 500 g",2.65,https://cdn.barbora.lt/products/30d05206-fc2a-449e-be19-758a231e2dbd_s.png
"„Pedigree Biscrok“ šunų sausainiai, 500 g",4.49,https://cdn.barbora.lt/products/c1c00811-c156-4d2c-8869-78bcd673d27d_s.png
"Šunų skanėstas ADVENTUROS (gabaliukai), 90 g",1.99,https://cdn.barbora.lt/products/b013b78e-fce0-411d-8091-23c44b173560_s.png
"Micelinis vanduo BIODERMA, 500 ml",16.59,https://cdn.barbora.lt/products/3f08b3a8-5df5-4637-8f86-82c001dec3af_s.png
"Vienkartinės lėkštės ILAJA WHITE, 23cm, 40 vnt.",2.49,https://cdn.barbora.lt/products/ed3916d4-72bd-4796-af7d-5e0a38c2a498_s.png
"Vienkartiniai puodeliai ILAJA CRAFT,300ml 20vnt.",2.49,https://cdn.barbora.lt/products/71ca9f79-ea28-40ac-83d1-550d907427fa_s.png
"Vyšninės paprikos HELCOM, įdarytos sūriu, aliejuje, 260 g",3.99,https://cdn.barbora.lt/products/4aeff832-4f6e-406c-a3e1-099ac9c829bd_s.png
"Graužikų pašaras COMPLETE MENU, 350 g",2.49,https://cdn.barbora.lt/products/44f7628e-b038-4bbd-9dde-adaa09522b32_s.png
"Atšildytos krevetės WD, 30/40, virtos, 300 g",3.49,https://cdn.barbora.lt/products/e87a13cc-052d-4b63-a9c8-11d0ce4c2629_s.png
"Makaronų ruošinys MAGGI CARBONARA, 30 g",0.49,https://cdn.barbora.lt/products/5f12ac77-c131-4693-9f1c-663e19ae5bc5_s.png
"Pomidorai MUTTI, DATTERINI, 400 g",2.49,https://cdn.barbora.lt/products/63edba3c-35a6-4a2e-af04-8cf01928e76d_s.png
"Vytinta KLEBONIŠKA jautienos dešra, a. r., 200 g",4.35,https://cdn.barbora.lt/products/af4ad3c7-7b48-4279-8b8e-0c4ff02a3360_s.png
"Rausvas majonezinis padažas MAYO, 27 % rieb., 480 g",1.59,https://cdn.barbora.lt/products/494dcd11-95a5-4df6-be6c-e5a8d7b255f8_s.png
"Šunų skanėstas PRIMADOG su kalakutiena ir stirniena, 80 g",3.65,https://cdn.barbora.lt/products/66e9fcf4-8ae1-426f-8697-eb80d48525c5_s.png
"Valgomieji ledai AURUM, kramtomosios gumos skonio, 72 g",0.89,https://cdn.barbora.lt/products/5f96db9e-4dc2-412e-9f5f-fede4730024e_s.png
"Kačių ėdalas FELIX TASTY SHREDS su įvair. žuvimis, 4 x 80 g, 320 g",2.59,https://cdn.barbora.lt/products/c58553d4-e60d-424f-942f-2aaaace9ddf2_s.png
"Marinuotos cukinijos su paprikomis, 170 g",1.49,https://cdn.barbora.lt/products/211934d4-fadf-410c-b6bb-04aba131053a_s.png
"Konservuotas šunų ėdalas ARDOUR su aviena ir jautiena, 400 g",2.49,https://cdn.barbora.lt/products/a830e034-44bf-4d80-9f32-4595755ac8b0_s.png
"Anakardžiai WELL DONE, 200 g ",2.49,https://cdn.barbora.lt/products/3dd57490-7fb5-4af4-86ac-bc058dcb690a_s.png
"Amerikietiškų bulvyčių prieskoniai KOTANYI, 30 g",0.83,https://cdn.barbora.lt/products/494fe441-5c14-4052-bacf-add54f9030ff_s.png
"Septynių grūdų dribsniai SKANĖJA, 400 g",0.69,https://cdn.barbora.lt/products/95ac13cb-ab19-45df-b256-8d48f5c4a4c4_s.png
"Gabalinis tualetinis muilas PALMOLIVE BLACK ORCHID, 90 g",0.59,https://cdn.barbora.lt/products/cad00446-02d9-490f-9290-8922d3dbb4ab_s.png
"Padažo AMERICAN RANCH mišinys SANTA MARIA TEX MEX, 14 g",1.39,https://cdn.barbora.lt/products/c4f1d717-aa8c-4a08-a34c-f4e434f49b8f_s.png
"Vasabių pasta AJI, 43 g",2.59,https://cdn.barbora.lt/products/952ef6f1-4d5c-4903-96f1-25d468953adc_s.png
"Austrių skonio padažas AJI, 200 ml",2.25,https://cdn.barbora.lt/products/c588b955-cc84-4f19-b86e-342d7dc750f9_s.png
"Traškučiai PRINGLES, druskos ir acto skonio, 165 g",2.99,https://cdn.barbora.lt/products/a5594e48-576d-4894-8d8d-eafe819f60c1_s.png
"Konservuotas kačių ėdalas PERFECT FIT MIX, 340 g",3.65,https://cdn.barbora.lt/products/8455e30e-8a6f-4ab4-96f7-4a04cd8e0e1d_s.png
"Kukurūzų traškučiai TAFFEL PIZZA BALLS, picos skonio, 110 g",2.19,https://cdn.barbora.lt/products/fbddeca9-78b8-4ae3-a90d-170582e7f8d2_s.png
"Vytinta kiaulienos nugarinė GO SNACK, pjaustyta, 160 g",3.99,https://cdn.barbora.lt/products/13b827ba-e3ed-498a-9985-02ad64ba4e54_s.png
" Kavos filtrai, 80 vnt., UNIWELL",1.99,https://cdn.barbora.lt/products/97dc05f9-421f-42c6-83bd-d043653ca768_s.png
"Griežinėliais pjaustyta WELL DONE vytinta dešra FUET EXTRA su iberiška kiauliena, nerūš., 70 g",2.99,https://cdn.barbora.lt/products/5dde8c0b-8718-458d-9d90-05a306e404ad_s.png
"Sojų padažas KIKKOMAN su dalytuvu, 150 ml",4.69,https://cdn.barbora.lt/products/e5a8c7c2-9b56-4ae1-8760-522894cb45f3_s.png
"Žaliosios alyvuogės ITLV su omarų įdaru, 300 g",2.49,https://cdn.barbora.lt/products/5b38e734-ad9a-474f-b8ce-0211843107e5_s.png
"Provanso žolelės KOTANYI, 17 g",0.83,https://cdn.barbora.lt/products/632a8d28-cfc7-49db-ad33-1d1b845413b7_s.png
"Drėgnosios servetėlės PURE 3-IN-1 (makiažui valyti), 25 vnt.",1.55,https://cdn.barbora.lt/products/c2af3fc3-e4e9-42ca-85a9-20b6e0b5959d_s.png
"Vyšniniai pomidorai COPPOLA (POMODORINI) savo sultyse, 400 g",1.89,https://cdn.barbora.lt/products/5e22ea50-d998-48b3-8641-7b5f780da344_s.png
MARGARITA Kreminis rankų muilas su migdolų ir ramunėlių ekstraktais PAPILDAS 400ml,2.99,https://cdn.barbora.lt/products/012005c2-ebd0-401e-b5e2-56902c5dc99b_s.png
"Gr. par. bulvių košė su rūkyt. kiauliena ir skrebučiais, 53 g",0.84,https://cdn.barbora.lt/products/1cc38774-3e21-43a0-a6ec-e17852b183a9_s.png
"Šunų skanėstai su jautiena PEDIGREE RODEO, 123 g",2.19,https://cdn.barbora.lt/products/8d1888c2-b54c-49c9-b2b7-1153987ecdac_s.png
"Vafliai SELGA su vanilės skonio įdaru, 180 g",0.95,https://cdn.barbora.lt/products/f8fbfe7d-83eb-41aa-8802-e30406d27092_s.png
"Sėklų traškiai su svogūnais ir grietine MON AMI, 135 g",2.09,https://cdn.barbora.lt/products/5f96d94b-ab1b-46eb-a06b-77d26da18975_s.png
"Viščiukų mažoji filė MORLINY, barstyta džiūvėsėliais, 350 g, 350 g",3.25,https://cdn.barbora.lt/products/c5d44851-10c3-4edb-9982-7e32d780350f_s.png
"Ypač tyras alyvuogių al. stik. but. E. V. WELL DONE, 250 ml",2.76,https://cdn.barbora.lt/products/0b3c79a7-8c46-4868-a267-cdea061ed09e_s.png
"Graužikų pašaras PET EXPERT, 350 g",2.49,https://cdn.barbora.lt/products/50851898-5d35-4727-9af1-3a9e2b5ea8ad_s.png
"Ekologiškas natūralus kviečių seitanas, 200 g",2.29,https://cdn.barbora.lt/products/c4107434-13e2-4e45-9351-fe842317db50_s.png
"Sausainiai OREO POKEMON su mėlynių ledų skonio kremu, 110,4 g",1.49,https://cdn.barbora.lt/products/a19f9753-d852-4be6-bd48-7b37da0cef08_s.png
"Graužikų šienas su ramunėlėms PET EXPERT, 450 g",2.49,https://cdn.barbora.lt/products/1ff572b8-0e7b-4639-9e61-48d38f4ea75e_s.png
"Saulėgrąžos su druska WELL DONE, 150 g",0.83,https://cdn.barbora.lt/products/08225b71-0c87-40ec-bbe7-54f54d888793_s.png
"Šaltai rūkytas BAJORŲ kiaulienos kumpis, kaimiško sk., I r., 1 kg",6.59,https://cdn.barbora.lt/products/f36aafc6-4aa1-4357-89c3-f8b4c0dec291_s.png
"Medvilniniai ausų krapštukai JOHNSON'S BABY, 100 vnt., 100 vnt.",2.89,https://cdn.barbora.lt/products/cdc307c2-b017-4ece-b81f-cdcdbfb9d43b_s.png
"Traškučiai PRINGLES, grietinės ir svogūnų skonio, 70 g",1.79,https://cdn.barbora.lt/products/c101ed2a-7f29-4247-9dae-61be877911d5_s.png
ECODENTA ypač gaivi ir remineralizuojanti dantų pasta su Vytautas mineraliniu vandeniu 100 ml,5.29,https://cdn.barbora.lt/products/34112ae8-05d4-4499-83e2-e684e301cbf4_s.png
"Pica su vištiena, pomidorais ir svogūnais, 165 g",1.19,https://cdn.barbora.lt/products/9e327b5b-b6d0-4950-bf17-e8e5f3bdf449_s.png
"Konservuotas šunų ėdalas LOVETT su paukštiena ir jautiena, 400 g",1.89,https://cdn.barbora.lt/products/1786a1dd-8d62-4693-8c5d-9f3339064102_s.png
"Krekeriai su čederiu, 100 g",1.89,https://cdn.barbora.lt/products/bb196989-fbee-455a-b6d7-e0b21ca8c68d_s.png
"Tirpi pievagrybių sriuba MAGGI 5 MINUTES su skrebučiais, 16 g",0.29,https://cdn.barbora.lt/products/a4c27593-7ca2-4867-8a70-fe283a5d5f08_s.png
"Krekeriai TUC MINI, rūkyto bekono skonio, 100 g",1.69,https://cdn.barbora.lt/products/1a97e2c5-48c5-48d6-98e3-c55b14bda896_s.png
"Higieniniai paketai NATURELLA Ultra Normal, S1, 40 vnt.",4.35,https://cdn.barbora.lt/products/405090a7-a636-4992-86ac-b95656b02330_s.png
"Dantų šepetėlis SENSODYNE DEEP CLEAN SOFT, 1 vnt.",3.89,https://cdn.barbora.lt/products/27d4d12e-54ed-44a2-9e1f-8902fb9866eb_s.png
"ECODENTA daugiafunkcis burnos skalavimo skystis su šalavijų, alavijų ekstraktais ir mėtų aliejumi 500 ml",5.55,https://cdn.barbora.lt/products/0bdf729e-7fcf-438a-8c5f-bb17e1078638_s.png
"Vonios druska AQUA AMBER 7 ŽOLĖS, 500 g",1.59,https://cdn.barbora.lt/products/c5241cf5-9f66-49d2-85da-ed9e0cc7066a_s.png
"Vytinti KLEBONIŠKI jautienos šiaudeliai, a. r., 100 g",2.79,https://cdn.barbora.lt/products/3607a200-913a-406f-9e39-7fe182d77392_s.png
"Vaikų šampūnas-prausiklis NEUTRAL KIDS, 250 ml",3.89,https://cdn.barbora.lt/products/7b58fcec-975e-47ee-b42a-63fca2f9c97c_s.png
"Saulėgrąžos WELL DONE, sūrio skonio, 150 g",0.83,https://cdn.barbora.lt/products/5e4bc720-f975-419c-90ca-1181f43d63e7_s.png
"Kačių skanėstas DREAMIES su lašiša ir sūriu, 60 g, 60 g",1.95,https://cdn.barbora.lt/products/1be65797-89de-4008-aad1-d5011d902f89_s.png
"Marinuoti viščiukų sparnelių peteliai BBQ WELL DONE, 500 g",2.29,https://cdn.barbora.lt/products/3a791d61-4ff6-4ec9-b063-44f03b410cbf_s.png
"Šanchajaus kiniški PASAULIO PUODAI koldūnai su kiauliena, 700 g",4.79,https://cdn.barbora.lt/products/a4d78422-d41c-40c2-819c-b2999bf6e655_s.png
"Skustuvo galvutės GILLETTE FUSION, 4 vnt.",20.79,https://cdn.barbora.lt/products/7fe8d82d-e0eb-4e2a-8aba-5ce153662173_s.png
"Marinuoti burokėliai, 500 g",1.29,https://cdn.barbora.lt/products/19383e3d-6eeb-4c39-838b-a795e63410d7_s.png
"Higieniniai įklotai NATURELLA Camomile Light, 100 vnt.",3.65,https://cdn.barbora.lt/products/eb1f9f81-3e37-43cd-90cb-784586283ca8_s.png
ECODENTA daugiafunkcė dantų pasta su 7 žolelių ekstraktų 100 ml,3.65,https://cdn.barbora.lt/products/992c83e0-0cef-4d7e-a2d9-06c252d7a99d_s.png
"Ruošinys sultingai kiaulienai MAGGI IDEA su bulvėmis, 30 g",0.64,https://cdn.barbora.lt/products/34a38d1b-7daa-448c-bf51-ee4bff332ee7_s.png
"Sausasis plaukų šampūnas BATISTE ORIGINAL, 200 ml",5.59,https://cdn.barbora.lt/products/92f3ce52-8585-47d2-98d6-7b017c3121a9_s.png
"Arbatžolių sietelis UNIWELL, 1 vnt.",1.49,https://cdn.barbora.lt/products/55078cf8-1156-4d18-929d-64467c158abe_s.png
"Kukurūzų traškučiai SANTA MARIA TEX MEX su Chalapos paprik., 185 g",2.59,https://cdn.barbora.lt/products/ef6bdc29-c3bb-428a-8491-98ab19de13c0_s.png
"Vytintos KABANOSI jautienos dešrelės DŪZGĖS, a. r., 100 g",2.35,https://cdn.barbora.lt/products/9d702800-e781-42b8-800d-0870678204ac_s.png
"Bolivinių balandų ir daržovių mišinys BONDUELLE, 250 g",3.79,https://cdn.barbora.lt/products/c79de187-cecf-47d6-b824-1ae3f7977030_s.png
"Marinuoti česnakai su žolelėmis, 80 g",1.69,https://cdn.barbora.lt/products/09f5b015-71f3-4fb5-8848-705a7f18ceeb_s.png
Džiovinti Abrikosai WELL DONE 500 g,4.79,https://cdn.barbora.lt/products/540bef7f-e795-4d31-8320-e9dd4854a817_s.png
"Šaltai rūkyta KLEBONIŠKA šviežio dūmo dešra, A. r., 250 g",3.59,https://cdn.barbora.lt/products/734bd0ec-b5e0-4da8-80e8-358d8e411f51_s.png
"KĖDAINIŲ KONSERVŲ FABRIKO marinuoti šitakiai, 480 g",3.95,https://cdn.barbora.lt/products/b7915f63-dc00-47f4-aaf3-cc7b4bda7114_s.png
"Saulėje džiovintų pomidorų PESTO padažas FILIPPO BERIO, 190 g",2.89,https://cdn.barbora.lt/products/ec088d76-5762-40c0-8c8d-5751cfb40b49_s.png
"Greitai par. avižinė košė QUICK &TASTY su obuol. ir cinamonu, 40 g",0.27,https://cdn.barbora.lt/products/58c78cad-c233-4ceb-acfe-9df98ea5a7de_s.png
"Burnos skalavimo skystis DIVUS WHITE, 500 ml",1.39,https://cdn.barbora.lt/products/66260451-a4f0-474f-8935-21f9172fa5dd_s.png
"Skystasis muilas NEUTRAL, 250 ml",3.59,https://cdn.barbora.lt/products/fd2fe611-8f04-491a-a020-eb167ef56687_s.png
NIVEA BLACKBERRY SHINE puoselėjamasis lūpų balzamas ,2.59,https://cdn.barbora.lt/products/02c8a9cc-73f8-44cd-aa4b-e5d45294c4f5_s.png
"Keptų baklažanų užtepėlė GREEN STORY, 180 g",2.25,https://cdn.barbora.lt/products/2389bba1-36b2-4a20-8d3d-aa2daffc18f6_s.png
"Majonezinis padažas HEINZ, 425 g",4.59,https://cdn.barbora.lt/products/f75b0334-0ecd-4285-b130-0b97012adad2_s.png
"KĖDAINIŲ KONSERVŲ FABRIKO miško uogų džemas, 330 g",3.09,https://cdn.barbora.lt/products/a069ed24-bf34-41a1-9f1f-881155bb0712_s.png
"Sausas šunų ėdalas LOVETT su paukštiena, 3 kg",4.99,https://cdn.barbora.lt/products/837d02d0-c9bd-4d97-8245-ba830a6b6afa_s.png
"Silkių filė gabaliukai paprikų padaže ATLANTIDA, 200 g",1.69,https://cdn.barbora.lt/products/c1c8ad53-294c-4325-8026-f738f4ac371c_s.png
"Ekologiška sojų tempė, 150 g",2.29,https://cdn.barbora.lt/products/b0148383-7e97-43c0-8138-fa2dd7117ffb_s.png
"Eko. Cannellini pupelės WELL DONE, 420g",1.69,https://cdn.barbora.lt/products/02f42557-fa5e-4272-aa39-794ffac685d5_s.png
"Brecelių gabaliukai HULIGAN SRIRACHA SAUCE, 65 g",1.19,https://cdn.barbora.lt/products/db5a6e8e-a1da-4dd6-ad63-a77a58172800_s.png
"Virtas BAJORŲ liežuvio vyniotinis, pirma rūšis, 1 kg",7.49,https://cdn.barbora.lt/products/4e73ff5e-8671-4829-94b3-f4300d623fd7_s.png
"Virtas BAJORŲ kiaulienos kepenų slėgtainis, a. r., 450 g",2.99,https://cdn.barbora.lt/products/47b4a8ed-2164-4dfa-ae4c-3eabe3f0f499_s.png
"Bulvių traškučiai LAY'S MAX, pikantiškų krevečių skonio, 120 g",2.19,https://cdn.barbora.lt/products/604e99f3-0fde-4043-9926-24d433466648_s.png
NIVEA ORIGINAL puoselėjamasis lūpų balzamas,3.65,https://cdn.barbora.lt/products/06206c74-5b48-47a5-b06d-e218623154a6_s.png
"Konservuotas visavertis kačių ėdalas SHEBA CUISINE su tunais, 85 g",0.89,https://cdn.barbora.lt/products/e6ee6439-43e4-41cf-bdd0-afa6ad4d6836_s.png
"Konservuotas šunų ėdalas CANIS MAJOR su ėriena, 1.25 kg",3.29,https://cdn.barbora.lt/products/b495c4f6-a744-44d4-b31a-4b86e7311f65_s.png
"Birių produktų indas UNIWELL SQUARE, 750 ml, 1 vnt.",2.49,https://cdn.barbora.lt/products/e809661c-a2b9-4bbd-9c84-0a4814ac2f2a_s.png
"Vafliai SELGA, vanilės skonio, 90 g",0.57,https://cdn.barbora.lt/products/fa6474d9-cb87-4f30-8f4e-d36752187eb7_s.png
"Duonos traškučiai BON CHANCE su sūriu ir česnakais, 240 g",2.99,https://cdn.barbora.lt/products/69b74945-0374-4ad0-b7f7-e5b59f2159cb_s.png
"Burnos skalavimo skystis DIVUS FRESH, 500 ml",1.39,https://cdn.barbora.lt/products/ad5c2b03-03ae-4345-8232-ebf06344425a_s.png
"Dušo želė GREEN FEEL'S, 400 ml",2.39,https://cdn.barbora.lt/products/5780d88d-f416-4b2f-996e-4bf8f27b296e_s.png
"Spraginti karamelizuoti kukurūzai MR.CHECK, 200 g",1.69,https://cdn.barbora.lt/products/44aa26e0-af7c-47da-a478-f9c4dea7d2c4_s.png
Vaikiška dantų pasta LACALUT KIDS (nuo 2 iki 6 metų),2.79,https://cdn.barbora.lt/products/c99f7b51-23ed-4c03-9d86-d54edbafe984_s.png
"Nagų lako valiklis su acetonu, DIVUS 50ml",0.69,https://cdn.barbora.lt/products/9a4c1102-542e-4ff3-8a3e-e9e6c2730b71_s.png
"Karijos WELL DONE, 200 g",3.89,https://cdn.barbora.lt/products/d3272c98-8dbd-4cb7-9e3b-cd13012805fb_s.png
"Razinų ir riešutų mišinys WELL DONE, 200 g",1.99,https://cdn.barbora.lt/products/024b7bb4-fef9-4734-86c8-ea39035c301a_s.png
Dantų pasta „LACALUT aktiv PLUS“,3.49,https://cdn.barbora.lt/products/b7e64146-edae-4dd2-8496-c1a6856a496d_s.png
"Riešutų ir džiovintų vaisių mišinys GRAND WELL DONE, 300 g",3.19,https://cdn.barbora.lt/products/ad8d2ebd-8212-45ed-9ee7-256301280d96_s.png
"Padažas SANTA MARIA SALSA DIP MEDIUM, 250 g",3.59,https://cdn.barbora.lt/products/8203ad7a-6793-4c38-a10f-1c5410c641cc_s.png
"Vytinti BERETTA pažandės kubeliai GUANCIALE, nerūš., 100 g",1.29,https://cdn.barbora.lt/products/2c53224a-ca76-4449-87e0-587e89a6263d_s.png
"Glaistytas varškės sūrelis VILKYŠKIŲ kefyro skonio, 29 % rieb., 40 g",0.59,https://cdn.barbora.lt/products/160498cb-3420-4e69-a899-cb367648fe12_s.png
"Pesto padažas FELIX SPECIAL, 285 g",2.49,https://cdn.barbora.lt/products/568ab3b6-cbf0-4827-9c94-3fd404e6d0ee_s.png
"Keturių rūšių pipirai KOTANYI, 16 g",1.04,https://cdn.barbora.lt/products/b1587513-88ce-4c64-a275-aa784ea2d61d_s.png
"Hermetiškas indelis, UNIWELL 0,95 l, 1 vnt.",1.29,https://cdn.barbora.lt/products/6c2f9465-2114-4dc0-85c6-7105d36e0a45_s.png
"„Dreamies“ kačių skanėstai su sūriu,60g",1.95,https://cdn.barbora.lt/products/2d0ccb27-3765-4fa1-aefa-4f1ef6d81f06_s.png
"Traškučiai PRINGLES BBQ, 165 g",2.99,https://cdn.barbora.lt/products/da15c577-abb7-41ab-a69b-b0b4e54be633_s.png
"Avokadų padažas OLD EL PASO GUACAMOLE, 320 g",3.29,https://cdn.barbora.lt/products/1964a095-937a-4050-a29f-47f6a615ecde_s.png
"Spraginti kukurūzai su druska MR.CHECK, 100 g",1.69,https://cdn.barbora.lt/products/e1580c85-bc9a-4804-b64a-b5b134ed2677_s.png
"Kečupas TSILLI SCHEDRO, 250 g",0.79,https://cdn.barbora.lt/products/3cb25200-542d-4a03-bbfa-1258b5e9ea5c_s.png
"Kukurūzų traškučiai MIO&RIO, sūrio skonio, 60 g",0.55,https://cdn.barbora.lt/products/66df87ac-3fa0-45b8-8fca-12447f60b1e4_s.png
"My Love visavertis konservuotas pašaras suaugusioms katėms su triušiena ir jautiena padaže, 4 x 85 g",1.89,https://cdn.barbora.lt/products/cacfe941-b2cd-4ba9-9d7b-77d0cf99e237_s.png
"Delickcious™ gėrimas su vištiena. Pašaro papildas suaugusioms katėms, 140 gr",1.99,https://cdn.barbora.lt/products/94f4f933-f925-4139-ba36-889580176768_s.png
"Avižinė košė su obuoliais ir cinamonu, 6 vnt. x 40 g, 240 g",1.35,https://cdn.barbora.lt/products/dcdba5d8-316d-474c-8fb9-4af0c6082795_s.png
"Žalios švelniosios paprikos DITTMANN, 250 g",2.09,https://cdn.barbora.lt/products/9810f1db-e25e-43cc-aa73-c3fd01abd183_s.png
"Virtuvinės žirklės UNIWELL, 1 vnt.",2.99,https://cdn.barbora.lt/products/72eea36a-8126-4e6e-8d6d-680c251bb1df_s.png
"Higieniniai įklotai ALWAYS Normal, Odour Lock, 60 vnt.",3.95,https://cdn.barbora.lt/products/d3f32092-2927-4c3a-b181-f50f1de3be9d_s.png
"Indaplovių valiklis FINISH, 3 vnt.",5.59,https://cdn.barbora.lt/products/2344c6c3-cb66-48c3-bd4c-7dc6fbb5f066_s.png
"Geltonoji kario pasta KANOKWAN, 50 g",1.59,https://cdn.barbora.lt/products/5d48823b-acf7-417d-aeb4-5655e769219d_s.png
"Skanėstas DENTALIFE didelių veislių šunims, 142 g",2.39,https://cdn.barbora.lt/products/37e4fb97-841f-47a6-b16a-01ec3577fbab_s.png
"Aštrus majonezinis padažas MAYO, 27 % rieb., 480 g",1.59,https://cdn.barbora.lt/products/8bf3b88a-db48-4056-ba88-f65978a9c3db_s.png
"Glaistytas vanilės skonio plombyras DADU, 63 g",1.49,https://cdn.barbora.lt/products/277d7c2a-2869-4f8d-8bbd-05ab0fb4ba24_s.png
"Vytintas jautienos TRADICINIS, 100 g",6.99,https://cdn.barbora.lt/products/bc78ef0f-74bf-429c-ad15-9e3f07d1f777_s.png
"Ekologiškas sojų gėrimas WELL DONE, 1 l",1.99,https://cdn.barbora.lt/products/13118b04-b04d-46e6-bbcd-1563008713a6_s.png
"Lazdelės AKSAM BESKIDZKIE, sūrio ir svogūnų skonio, 180 g",1.59,https://cdn.barbora.lt/products/f57ba200-7198-43bf-b9f8-d539d4e860ea_s.png
"Riešutų ir džiovintų vaisių mišinys POWER WELL DONE, 300 g",3.15,https://cdn.barbora.lt/products/6dfdd51e-a828-4547-ad16-da227068b412_s.png
"Padažas makaronams MUTTI su bazilikais, 400 g",3.99,https://cdn.barbora.lt/products/f3c838cd-e888-49a7-baf5-006d3697f134_s.png
"Kvapnūs šiukšlių maišai,35L,15vnt.,53x60",2.49,https://cdn.barbora.lt/products/30718900-5a4e-4f7a-bd68-0f8c154a26d0_s.png
"Club 4 Paws Premium su antiena padaže, vištiena ir jautiena, konservuotas pašaras suaugusioms katėms, 4 x 85 g",2.29,https://cdn.barbora.lt/products/5d9252b0-2562-4a26-9bc5-fd82ba2ca8ac_s.png
"Krekeriai TUC, paprikų skonio, 100 g",1.69,https://cdn.barbora.lt/products/48ac733e-86d4-449b-95c2-b7a84255a598_s.png
"Prieskoninis padažas SAITAKU japoniškiems patiekalams ruošti, 150 ml",2.39,https://cdn.barbora.lt/products/015aecfb-20db-4942-8258-1d4d0edf73ba_s.png
"Kepimo rankovė UNIWELL, 6 m, 1 vnt.",1.49,https://cdn.barbora.lt/products/6deed53c-3ece-4aed-b719-46be0c8ab796_s.png
"Kukurūzų lazdelės su burnočių sėklomis MORKŪNAS, 100 g",1.69,https://cdn.barbora.lt/products/29c72062-a795-4309-8e38-f333c9568fa7_s.png
